fe_alimentation_unite;par tonne
fe_electricite_usage_eclairage_public_et_industriel_incertitude;0.300000000000
fe_electricite_usage_eclairage_residentiel;0.031636363636
fe_electricite_usage_eclairage_residentiel_incertitude;0.300000000000
fe_electricite_usage_eclairage_tertiaire;0.021818181818
fe_electricite_usage_eclairage_tertiaire_incertitude;0.300000000000
fe_electricite_usage_froid_ecs_et_divers_residentiels;0.010909090909
fe_electricite_usage_froid_ecs_et_divers_residentiels_incertitude;0.300000000000
fe_electricite_usage_industriel_base;0.010909090909
fe_electricite_usage_industriel_base_incertitude;0.300000000000
fe_electricite_usage_industriel_indifferencie;0.016363636364
fe_electricite_usage_industriel_indifferencie_incertitude;0.300000000000
fe_electricite_usage_lavage_residentiel;0.021545454545
fe_electricite_usage_lavage_residentiel_incertitude;0.300000000000
fe_electricite_usage_produits_bruns_residentiel;0.016909090909
fe_electricite_usage_produits_bruns_residentiel_incertitude;0.300000000000
fe_electricite_usage_tertiaire_indifferencie;0.016363636364
fe_electricite_usage_tertiaire_indifferencie_incertitude;0.300000000000
fe_electricite_usage_transports;0.010363636364
fe_electricite_usage_transports_incertitude;0.300000000000
fe_equipement_achat_unite;par keuro
fe_equipement_achat_consommables_bureautique_incertitude;0.500000000000
fe_equipement_achat_consommables_bureautique;250.000000000000
fe_equipement_achat_informatique_incertitude;0.500000000000
fe_equipement_achat_informatique;200.000000000000
fe_equipement_achat_ordi_incertitude;0.500000000000
fe_equipement_achat_ordi;200.000000000000
fe_equipement_achat_petit_materiel_incertitude;0.500000000000
fe_equipement_achat_petit_materiel;100.000000000000
fe_equipement_achat_meuble_incertitude;0.500000000000
fe_equipement_achat_meuble;60.000000000000
fe_equipement_achat_vetement_incertitude;0.400000000000
fe_equipement_achat_vetement;30.000000000000
fe_equipement_achat_chaussure_incertitude;0.400000000000
fe_equipement_achat_chaussure;10.000000000000
fe_equipement_appareil_unite;par appareil
fe_equipement_appareil_imprimante;30.000000000000
fe_equipement_appareil_imprimante_incertitude;0.500000000000
fe_equipement_appareil_ordi_portable;300.000000000000
fe_equipement_appareil_ordi_portable_incertitude;0.500000000000
fe_equipement_appareil_ordi_tour_ecran_cathodique;185.000000000000
fe_equipement_appareil_ordi_tour_ecran_cathodique_incertitude;0.500000000000
fe_equipement_appareil_ordi_tour_ecran_plat;200.000000000000
fe_equipement_appareil_ordi_tour_ecran_plat_incertitude;0.500000000000
fe_equipement_appareil_photocopieur;900.000000000000
fe_equipement_appareil_photocopieur_incertitude;0.500000000000
fe_equipement_appareil_telecopieur;400.000000000000
fe_equipement_appareil_telecopieur_incertitude;0.500000000000
fe_equipement_appareil_television;50.000000000000
fe_equipement_appareil_television_incertitude;0.500000000000
fe_equipement_appareil_television_ecran_plat;200.000000000000
fe_equipement_appareil_television_ecran_plat_incertitude;0.500000000000
fe_equipement_poids_unite;par tonne
fe_equipement_poids_machines_incertitude;0.500000000000
fe_equipement_poids_machines;1000.000000000000
fe_equipement_poids_mobilier_incertitude;0.500000000000
fe_equipement_poids_mobilier;500.000000000000
fe_equipement_poids_vehicules_incertitude;0.500000000000
fe_equipement_poids_vehicules;1500.000000000000
fe_equipement_service_unite;par keuro
fe_equipement_service_incertitude;0.500000000000
fe_equipement_service;30.000000000000
fe_equipement_telecom_unite;par keuro
fe_equipement_telecom_incertitude;0.500000000000
fe_equipement_telecom;10.000000000000
